headline,description,link,date
Costly Shutdown Threatening West Coast Ports Spurs Talks,"Twelve years after a labor dispute closed West Coast ports and cost the U.S. economy $1 billion a day, negotiators on both sides want to avoid a repeat that",https://gcaptain.com/shutdown-threatening-west-coast-ports-spurs-talks/,"July 1, 2014"
"Port of Algeciras Gets Some Really, Really Big Cranes","This photo comes from Inchcape Shipping Services, which was recently hired to handle the arrival and offloading of 4 of the world’s largest ship-to-shore",https://gcaptain.com/port-of-algeciras-worlds-largest-sts-cranes/,"June 26, 2014"
UAE’s Gulftainer Strikes 35-Year Deal at Port Canaveral,"A Middle Eastern-owned company landed its first North American port operations contract on Monday, a 35-year agreement with Port Canaveral on Florida's east",https://gcaptain.com/uaes-gulftainer-strikes-35-year-deal-port-canaveral/,"June 23, 2014"
Longshoremen Contract Talks Threaten U.S. West Coast Ports,Business groups are urging longshoremen and their employers to avoid a dispute that could cripple ports along the West Coast and affect billions of dollars in,https://gcaptain.com/longshoremen-contract-talks-threaten-u-s-west-coast-ports/,"June 23, 2014"
Brazilian Ports Pause for Brazil’s World Cup Games,"Football fever is so intense in Brazil, the host of the World Cup soccer tournament, that even the main shipping ports in the commodity-exporting powerhouse",https://gcaptain.com/brazilian-ports-pause-for-home-teams-world-cup-matches/,"June 23, 2014"
Port of Long Beach Named “Best Green Seaport”,The Port of Long Beach has been recognized as the “Best Green Seaport” in the world at the Asian Freight & Supply Chain Awards held in China this week.,https://gcaptain.com/port-of-long-beach-named-best-green-seaport/,"June 18, 2014"
WATCH: Inside Look at London Gateway Port Operations,"In November 2013, DP World's $2.4 billion London Gateway deepwater port complex opened with the arrival of the first ship, the MOL Caledon.",https://gcaptain.com/inside-look-at-london-gateway-port-operations/,"June 16, 2014"
Egypt Pushes Ahead With Suez Port Expansion Plans,Egypt is pressing ahead with plans to develop a new wheat storage facility and expand port operations at two terminals in the Suez area as the country looks to,https://gcaptain.com/egypt-pushes-ahead-with-suez-port-expansion-plan/,"June 12, 2014"
Obama Signs $12.3 Billion Public Works Bill to Expand U.S. Ports,"President Barack Obama signed into law a $12.3 billion water-projects plan that will pay for deepening ports for bigger ships, cutting costs for",https://gcaptain.com/obama-signs-12-3-billion-public-works-bill-to-expand-u-s-ports/,"June 10, 2014"
Divers Locate Missing Captain Following Japan Tanker Blast,"The body of the missing captain of a Japanese oil tanker that exploded off the countries southwest coast has been found, the coastguard has",https://gcaptain.com/divers-locate-missing-captain-from-japan-tanker-blast/,"June 2, 2014"
Tug Officers Join Deckhands in Approving Port Hedland Strikes,"Tugboat officers at Australia’s Port Hedland joined deckhands in approving work stoppages, risking disruptions at the world’s biggest bulk export terminal",https://gcaptain.com/tug-officers-join-deckhands-approving-port-hedland-strikes-2/,"May 30, 2014"
New Technology Installed at OOCL’s Long Beach Container Terminal,"Giant new container handling cranes have recently arrived at the Long Beach Container Terminal in California, awkwardly perched aboard a Shanghai Zenhua",https://gcaptain.com/new-technology-installed-oocl-long-beach-container-terminal/,"May 28, 2014"
Three Die from “Illness” Aboard German Cargo Ship,Three crewmembers of a German cargo ship have mysteriously died after becoming ill aboard the vessel while docked at the small port town of Goole in the,https://gcaptain.com/three-die-from-shipboard-illness-on-german-cargo-ship/,"May 27, 2014"
"Port of Algeciras Gets Some Really, Really Big Cranes","This photo comes from Inchcape Shipping Services, which was recently hired to handle the arrival and offloading of 4 of the world’s largest ship-to-shore",https://gcaptain.com/port-of-algeciras-worlds-largest-sts-cranes/,"June 26, 2014"
UAE’s Gulftainer Strikes 35-Year Deal at Port Canaveral,"A Middle Eastern-owned company landed its first North American port operations contract on Monday, a 35-year agreement with Port Canaveral on Florida's east",https://gcaptain.com/uaes-gulftainer-strikes-35-year-deal-port-canaveral/,"June 23, 2014"
Longshoremen Contract Talks Threaten U.S. West Coast Ports,Business groups are urging longshoremen and their employers to avoid a dispute that could cripple ports along the West Coast and affect billions of dollars in,https://gcaptain.com/longshoremen-contract-talks-threaten-u-s-west-coast-ports/,"June 23, 2014"
Brazilian Ports Pause for Brazil’s World Cup Games,"Football fever is so intense in Brazil, the host of the World Cup soccer tournament, that even the main shipping ports in the commodity-exporting powerhouse",https://gcaptain.com/brazilian-ports-pause-for-home-teams-world-cup-matches/,"June 23, 2014"
Port of Long Beach Named “Best Green Seaport”,The Port of Long Beach has been recognized as the “Best Green Seaport” in the world at the Asian Freight & Supply Chain Awards held in China this week.,https://gcaptain.com/port-of-long-beach-named-best-green-seaport/,"June 18, 2014"
WATCH: Inside Look at London Gateway Port Operations,"In November 2013, DP World's $2.4 billion London Gateway deepwater port complex opened with the arrival of the first ship, the MOL Caledon.",https://gcaptain.com/inside-look-at-london-gateway-port-operations/,"June 16, 2014"
Egypt Pushes Ahead With Suez Port Expansion Plans,Egypt is pressing ahead with plans to develop a new wheat storage facility and expand port operations at two terminals in the Suez area as the country looks to,https://gcaptain.com/egypt-pushes-ahead-with-suez-port-expansion-plan/,"June 12, 2014"
Obama Signs $12.3 Billion Public Works Bill to Expand U.S. Ports,"President Barack Obama signed into law a $12.3 billion water-projects plan that will pay for deepening ports for bigger ships, cutting costs for",https://gcaptain.com/obama-signs-12-3-billion-public-works-bill-to-expand-u-s-ports/,"June 10, 2014"
Divers Locate Missing Captain Following Japan Tanker Blast,"The body of the missing captain of a Japanese oil tanker that exploded off the countries southwest coast has been found, the coastguard has",https://gcaptain.com/divers-locate-missing-captain-from-japan-tanker-blast/,"June 2, 2014"
Tug Officers Join Deckhands in Approving Port Hedland Strikes,"Tugboat officers at Australia’s Port Hedland joined deckhands in approving work stoppages, risking disruptions at the world’s biggest bulk export terminal",https://gcaptain.com/tug-officers-join-deckhands-approving-port-hedland-strikes-2/,"May 30, 2014"
New Technology Installed at OOCL’s Long Beach Container Terminal,"Giant new container handling cranes have recently arrived at the Long Beach Container Terminal in California, awkwardly perched aboard a Shanghai Zenhua",https://gcaptain.com/new-technology-installed-oocl-long-beach-container-terminal/,"May 28, 2014"
Three Die from “Illness” Aboard German Cargo Ship,Three crewmembers of a German cargo ship have mysteriously died after becoming ill aboard the vessel while docked at the small port town of Goole in the,https://gcaptain.com/three-die-from-shipboard-illness-on-german-cargo-ship/,"May 27, 2014"
U.S. Senate Clears Port-Dredging Bill Aiding Maersk to Cargill,By Kathleen Hunter May 22 (Bloomberg) — The U.S. Senate cleared for President Barack Obama’s signature a $12.3 billion water-projects bill that,https://gcaptain.com/u-s-senate-clears-port-dredging-bill-aiding-maersk-cargill/,"May 22, 2014"
Australian Miners Aim To Avert Iron Ore Port Strike,"MELBOURNE, May 20 (Reuters) – Two of the world’s biggest iron ore miners BHP Billiton and Fortescue Metals Group held-government sponsored",https://gcaptain.com/australian-miners-aim-avert-iron-ore-port-strike/,"May 20, 2014"
"Chile Plans New Port, Seeks To Boost Innovation","SANTIAGO, May 16 (Reuters) – Chile president Michelle Bachelet said on Friday her center-left government was planning the development of a “big",https://gcaptain.com/chile-plans-new-port-seeks-boost-innovation/,"May 16, 2014"
Time-Lapse: London Gateway’s New Second Berth in Action,Here's a new video from DP World's London Gateway port showing the newly opened second,https://gcaptain.com/time-lapse-london-gateways-new-second-berth-in-action/,"May 15, 2014"
WATCH: Cruise Ship Gives Best Sail-By Salute Ever,"The 90,000-ton MSC Magnifica was in Germany this past weekend for the 825th Hamburg Port Anniversary celebrations and saluted the crowd by playing a",https://gcaptain.com/cruise-ship-gives-best-sail-by-solute-ever/,"May 14, 2014"
Beckham Battles Top Cruise Line for PortMiami Soccer Stadium,"David Beckham's dream of building a futuristic waterfront stadium in Miami that would house his own professional soccer team has turned into a ""not in my",https://gcaptain.com/beckham-battles-top-cruise-line-for-portmiami-soccer-stadium/,"May 4, 2014"
"Hastings, China Merchants Pay $1.6 Billion For Australia’s Port of Newcastle","By Swati Pandey SYDNEY, April 30 (Reuters) – Hastings Funds Management and China Merchants Group have won a state government auction for a 98-year lease",https://gcaptain.com/hastings-china-merchants-pay-1-6-billion-australias-port-newcastle/,"April 30, 2014"
Angola Upgrades Port as It Aims to Be Africa’s Busiest Hub,By Colin McClelland and Manuel Soque April 25 (Bloomberg) — Angola’s main port installed new cranes and provided more training to reduce its cargo,https://gcaptain.com/angola-upgrades-port-aims-africas-busiest-hub/,"April 25, 2014"
DP World In Talks With Banks For $3 Billion Loan – Sources,"DUBAI, April 24 (Reuters) – Dubai-owned port operator DP World is in talks with lenders to triple the size of an existing $1 billion loan, as well as",https://gcaptain.com/dp-world-talks-banks-3-billion-loan-sources/,"April 25, 2014"
Port of Los Angeles Shipments Jump Most Since 2007,Container shipments through the port of Los Angeles climbed in March by the most in seven years as commerce rebounded after disruptions caused by the Chinese,https://gcaptain.com/port-of-los-angeles-shipments-jump-most-since-2007/,"April 21, 2014"
Shipping Alliance Opposes Beckham’s PortMiami Soccer Stadium Plan,"""We cannot jeopardize well-paying jobs, like crane operators, longshore workers, and mechanics, for low-paying stadium jobs, such as concession sales,"" the",https://gcaptain.com/shipping-alliance-opposes-beckhams-portmiami-soccer-stadium-plan/,"April 15, 2014"
Eagle Ford Exports Spurs Corpus Christi Port Construction Boom,America’s newest energy hub just got a little,https://gcaptain.com/eagle-ford-exports-spurs-corpus-christi-port-construction-boom/,"April 10, 2014"
Chinese Contractors to Build Container Shipping Hub in Jamaica,"By Horace Helps KINGSTON, April 1 (Reuters) – The Jamaican government has signed a preliminary agreement with one of China’s leading construction",https://gcaptain.com/jamaica-approves-building-container-shipping-hub/,"April 1, 2014"
