Date,URL,Title,Source,Country,LABEL,Cleaned_Title
20231019T050000Z,https://www.forkliftaction.com/news/haiphong-orders-30-mitsui-cranes.aspx?n=28524,"Haiphong orders 30 Mitsui cranes , Viet Nam . News story in Forkliftaction News",forkliftaction.com,United States,13,haiphong order 30 mitsui crane viet nam news story forkliftaction news
20231125T140000Z,https://www.ndtv.com/world-news/israeli-owned-ship-damaged-in-suspected-drone-attack-by-iran-us-official-4605218,Israeli - Owned Ship Damaged In Suspected Drone Attack By Iran : US Official,ndtv.com,India,3,israeli owned ship damaged suspected drone attack iran u official
20231203T223000Z,https://www.abc.net.au/news/2023-12-04/pentagon-aware-of-reports-us-warship-attacked-in-red-sea/103183482,Pentagon aware of reports US warship attacked in Red Sea by Yemen Houthi group,abc.net.au,Australia,3,pentagon aware report u warship attacked red sea yemen houthi group
20231203T233000Z,https://www.abc.net.au/news/2023-12-04/us-warship-shot-down-houthi-drone-attacking-vessels-in-red-sea/103183482,"US warship shot down Houthi drone attacking vessels in Red Sea , US military says",abc.net.au,Australia,3,u warship shot houthi drone attacking vessel red sea u military say
20231231T204500Z,https://www.algemeiner.com/2023/12/31/u-s-intercepts-houthi-ballistic-anti-ship-missiles-in-red-sea/,U . S . Intercepts Houthi Ballistic Anti - Ship Missiles in Red Sea,algemeiner.com,Israel,11,u intercept houthi ballistic anti ship missile red sea
20231218T061500Z,https://www.the-star.co.ke/business/kenya/2023-12-18-kenya-eac-stare-at-costly-imports-as-shipping-lines-shun-red-sea/,"Kenya , EAC stare at costly imports as shipping lines shun Red Sea",the-star.co.ke,Kenya,12,kenya eac stare costly import shipping line shun red sea
20231231T170000Z,https://tribune.com.pk/story/2451729/houthi-militants-attack-container-ship-maersk-halts-red-sea-sailing,"Houthis attack container ship , Maersk halts Red Sea sailing",tribune.com.pk,Pakistan,3,houthis attack container ship maersk halt red sea sailing
20231018T024500Z,https://www.9news.com.au/national/clive-palmer-40m-superyacht-freed-after-running-aground-in-singapore/149a4868-275e-4246-b389-2b946026f3ba,Clive Palmer $40 million superyacht freed,9news.com.au,Australia,13,clive palmer 40 million superyacht freed
20231215T134500Z,https://www.kob.com/news/business-money/2-attacks-launched-from-rebel-held-yemen-strike-container-ships-in-vital-red-sea-corridor/,2 attacks launched from rebel - held Yemen strike container ships in vital Red Sea corridor,kob.com,United States,3,2 attack launched rebel held yemen strike container ship vital red sea corridor
20231106T193000Z,https://www.hellenicshippingnews.com/contecon-manzanillos-record-volume-in-a-single-vessel-call/,Contecon Manzanillo record volume in a single vessel call | Hellenic Shipping News Worldwide,hellenicshippingnews.com,China,12,contecon manzanillo record volume single vessel call hellenic shipping news worldwide
20231230T124500Z,https://www.channelnewsasia.com/singapore/chinese-fishing-boat-sinks-collision-singapore-flagged-tanker-crew-missing-4017781,8 crew members missing from Chinese fishing boat after collision with Singapore - flagged tanker in China,channelnewsasia.com,United States,2,8 crew member missing chinese fishing boat collision singapore flagged tanker china
20231231T133000Z,https://www.businessinsider.com/us-navy-helicopters-destroy-iran-backed-houthi-boats-red-sea-2023-12,US Navy Helicopters Kill Iran - Backed Houthis Fighters in Red Sea Hijack,businessinsider.com,United States,3,u navy helicopter kill iran backed houthis fighter red sea hijack
20231231T033000Z,https://www.theguardian.com/world/2023/dec/31/missile-hits-red-sea-container-ship-us-destroyers-shoot-down-two-more,"Missile hits Red Sea container ship , US destroyers shoot down two more",theguardian.com,United Kingdom,11,missile hit red sea container ship u destroyer shoot two
20231231T113000Z,https://www.barrons.com/news/maersk-suspends-vessels-passage-through-red-sea-strait-for-48-hours-f7fd0e2e,Maersk Halts Ship Passage Via Red Sea Strait For 48 Hours,barrons.com,China,1,maersk halt ship passage via red sea strait 48 hour
20231212T203000Z,https://katu.com/news/nation-world/houthi-rebels-in-yemen-accidentally-strike-norwegian-tanker-in-red-sea-with-missile-iran-saudi-arabia-shipping-international-waters-maritime-response-israel-hamas-gaza-war-drone-trade-foreign-policy-diplomacy,Houthi rebels in Yemen accidentally strike Norwegian tanker in Red Sea with missile,katu.com,United States,3,houthi rebel yemen accidentally strike norwegian tanker red sea missile
20231231T164500Z,https://timesofmalta.com/articles/view/us-military-sinks-huthi-vessels-attacked-cargo-ship-red-sea.1075677,US military sinks Huthi vessels that attacked cargo ship in Red Sea,timesofmalta.com,Malta,3,u military sink huthi vessel attacked cargo ship red sea
20231213T051500Z,https://www.theglobeandmail.com/investing/markets/commodities/YMU19/pressreleases/22651314/a-missile-fired-by-yemens-houthi-rebels-strikes-a-norwegian-flagged-tanker-in-the-red-sea/,A missile fired by Yemen Houthi rebels strikes a Norwegian - flagged tanker in the Red Sea,theglobeandmail.com,Canada,3,missile fired yemen houthi rebel strike norwegian flagged tanker red sea
20231231T153000Z,https://www.khaleejtimes.com/world/mena/us-says-it-sank-houthi-vessels-that-attacked-cargo-ship-in-red-sea,US says it sank Houthi vessels that attacked cargo ship in Red Sea,khaleejtimes.com,United Arab Emirates,3,u say sank houthi vessel attacked cargo ship red sea
20231216T064500Z,https://www.fleetmon.com/maritime-news/2023/43977/redarabian-sea-attacks-updates-too-much-coincidenc/,Red / Arabian sea attacks UPDATES . Too much coincidences worldwide . ,fleetmon.com,,3,red arabian sea attack update much coincidence worldwide
20231231T140000Z,https://asia.nikkei.com/Spotlight/Supply-Chain/Maersk-pauses-Red-Sea-sailings-after-Houthi-attack-on-container-ship,Maersk pauses Red Sea sailings after Houthi attack on container ship - Nikkei Asia,asia.nikkei.com,Japan,3,maersk pause red sea sailing houthi attack container ship nikkei asia
20231213T030000Z,https://www.wfmz.com/news/ap/ap-business/a-missile-fired-by-yemen-s-houthi-rebels-strikes-a-norwegian-flagged-tanker-in-the/article_46b615f9-6ddb-528e-963a-94a0ceb6fd14.html,A missile fired by Yemen Houthi rebels strikes a Norwegian - flagged tanker in the Red Sea | Associated Press,wfmz.com,United States,3,missile fired yemen houthi rebel strike norwegian flagged tanker red sea associated press
20231231T140000Z,https://www.channelnewsasia.com/world/maersk-container-vessel-sailing-pause-houthi-attack-red-sea-yemen-israel-hamas-war-4018741,Maersk pauses Red Sea sailings after Houthi attack on Singapore - flagged container ship,channelnewsasia.com,United States,3,maersk pause red sea sailing houthi attack singapore flagged container ship
20231208T211500Z,https://gcaptain.com/shadow-fleet-tanker-grounding-near-singapore-underscores-environmental-risks/,Shadow Fleet Tanker Grounding Near Singapore Underscores Environmental Risks,gcaptain.com,United States,8,shadow fleet tanker grounding near singapore underscore environmental risk
20231015T173000Z,https://www.thehindu.com/news/national/kerala/with-berthing-of-first-ship-vizhinjam-sails-into-keralas-maritime-history/article67424031.ece,"With berthing of first ship , Vizhinjam sails into Kerala maritime history",thehindu.com,India,12,berthing first ship vizhinjam sail kerala maritime history
20231215T150000Z,https://www.ctvnews.ca/world/ballistic-missile-fired-from-rebel-held-yemen-strikes-cargo-ship-in-red-sea-after-earlier-attack-1.6688642,Red Sea attacks : Ballistic missile from rebel - held Yemen strikes cargo,ctvnews.ca,Canada,3,red sea attack ballistic missile rebel held yemen strike cargo
20231215T121500Z,https://www.washingtontimes.com/news/2023/dec/15/ballistic-missile-fired-rebel-held-yemen-strikes-c/,Ballistic missile fired from rebel - held Yemen strikes cargo ship in Red Sea after earlier attack,washingtontimes.com,United States,3,ballistic missile fired rebel held yemen strike cargo ship red sea earlier attack
20231219T204500Z,https://gcaptain.com/some-lng-carriers-avoid-red-sea/,SomeÂ LNGÂ Carriers Avoid Red Sea as Attacks Increase,gcaptain.com,United States,3,someâ lngâ carrier avoid red sea attack increase
20231215T150000Z,https://www.bbc.com/news/world-middle-east-67727601,Cargo ships in Red Sea hit by drone and missiles launched from Yemen,bbc.com,United Kingdom,11,cargo ship red sea hit drone missile launched yemen
20231220T221500Z,https://www.standardmedia.co.ke/business/article/2001487659/port-records-high-cargo-volumes-despite-harsh-economic-times,Port records high cargo volumes despite harsh economic times,standardmedia.co.ke,Kenya,12,port record high cargo volume despite harsh economic time
20231103T130000Z,https://www.cnbc.com/2023/11/03/panama-canal-drought-hits-new-crisis-level-amid-severe-el-nino.html,Panama Canal drought hits new crisis level amid severe El Nino,cnbc.com,United States,13,panama canal drought hit new crisis level amid severe el nino
20231216T044500Z,https://www.arise.tv/cargo-ships-attacked-in-red-sea-us-blames-houthis-from-yemen/,Cargo Ships Attacked in Red Sea : US Blames Houthis From Yemen,arise.tv,,3,cargo ship attacked red sea u blame houthis yemen
20231231T111500Z,https://www.news24.com/fin24/companies/maersk-halts-ships-passage-via-red-sea-strait-for-48-hours-after-attack-20231231,Maersk halts ship passage via Red Sea strait for 48 hours after attack,news24.com,South Africa,3,maersk halt ship passage via red sea strait 48 hour attack
20240101T044500Z,https://www.livemint.com/news/world/maersk-suspends-ships-passage-via-red-sea-strait-for-48-hours-11704072288313.html,Maersk suspends ship passage via Red Sea strait for 48 hours,livemint.com,India,1,maersk suspends ship passage via red sea strait 48 hour
20231005T133000Z,https://www.marinelink.com/news/port-rotterdam-offers-substantial-port-508551,Port Of Rotterdam Offers  Substantial  Port Fee,marinelink.com,United States,12,port rotterdam offer substantial port fee
20231118T120000Z,https://menafn.com/1107449864/Grain-Ship-Hits-Floating-Mine-In-Black-Sea-Reuters,Grain Ship Hits Floating Mine In Black Sea - Reuters,menafn.com,Qatar,12,grain ship hit floating mine black sea reuters
20231123T180000Z,https://news.webindia123.com/news/Articles/India/20231123/4142413.html,Union Minister Sonowal reviews progress of proposed International Container Transhipment Port project,news.webindia123.com,India,12,union minister sonowal review progress proposed international container transhipment port project
20231121T054500Z,https://www.thesun.co.uk/news/24800746/iran-backed-militia-helicopter-cargo-ship-israeli-billionaire-hijack/,Moment Iran - backed militia drop from helicopter onto cargo ship owned by Israeli billionaire in dramatic mid - sea hijack,thesun.co.uk,United Kingdom,3,moment iran backed militia drop helicopter onto cargo ship owned israeli billionaire dramatic mid sea hijack
20231106T070000Z,https://organiser.org/2023/11/06/205046/bharat/gujarat-mundra-port-achieves-historic-milestone-handles-record-16-1-mmt-of-cargo-in-october/,Gujarat : Mundra Port achieves historic milestone ; handles record 16 . 1 MMT of cargo in October,organiser.org,India,12,gujarat mundra port achieves historic milestone handle record 16 1 mmt cargo october
20231215T180000Z,https://www.dw.com/en/yemen-maersk-halts-red-sea-shipping-after-another-attack/a-67728286,Yemen : Maersk halts Red Sea shipping after another attack â€“ DW â€“ 12 / 15 / 2023,dw.com,Germany,3,yemen maersk halt red sea shipping another attack â€ “ dw â€ “ 12 15 2023
20231231T131500Z,https://www.prokerala.com/news/articles/a1492606.html,Maersk suspends passage of vessels through Red Sea after attack on its merchant ship,prokerala.com,India,3,maersk suspends passage vessel red sea attack merchant ship
20231217T063000Z,https://eng.mizzima.com/2023/12/17/5403,Shipping firms suspend Red Sea traffic after Yemen rebel strikes â€“ ENG . MIZZIMA . COM,eng.mizzima.com,Myanmar,1,shipping firm suspend red sea traffic yemen rebel strike â€ “ eng mizzima com
20240101T013000Z,https://www.telegraphindia.com/feeds/world/maersk-pauses-red-sea-sailings-after-iranian-backed-houthi-attack-on-container-ship/cid/1990664,Red Sea | Maersk pauses Red Sea sailings after Iranian - backed Houthi attack on container ship,telegraphindia.com,India,3,red sea maersk pause red sea sailing iranian backed houthi attack container ship
20231017T041500Z,https://www.theguardian.com/australia-news/2023/oct/17/clive-palmer-superyacht-runs-aground-singapore-yacht,Clive Palmer $40m superyacht runs aground in Singapore | Clive Palmer,theguardian.com,United Kingdom,2,clive palmer 40m superyacht run aground singapore clive palmer
20231128T020000Z,https://malaya.com.ph/news_news/2-pinoy-seamen-safe-after-foiled-hijack-try-on-commercial-tanker/,2 Pinoy seamen safe after foiled hijack try on commercial ta,malaya.com.ph,Philippines,3,2 pinoy seaman safe foiled hijack try commercial ta
